#,BPM,Genres,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Camelot,Duration_sec,Genre,genre_encoded,Key_encoded,Camelot_encoded,Has_Tekno,Has_Acid,Has_Industrial,Has_Rave,Has_Warehouse,Has_Minimal,Has_Trance,Has_House,Has_Bass,Has_Dark
717,126,"melodic techno, melodic house, techno, stutter house, progressive house, drum and bass",67,93,0,76,4,0,10,-6,F#/G♭ Minor,4,11A,189.0,Melodic Techno,2,19,2,0,0,0,0,0,0,0,1,1,0
718,126,stutter house,82,98,33,84,6,0,10,-6,D Minor,4,7A,154.0,Melodic Techno,2,11,18,0,0,0,0,0,0,0,1,0,0
719,122,"melodic house, melodic techno, deep house",59,76,0,66,4,0,10,-11,G#/A♭ Major,4,4B,296.0,Melodic Techno,2,22,13,0,0,0,0,0,0,0,1,0,0
720,128,"edm, progressive house, dubstep, ",74,60,16,39,32,0,0,-10,A Major,4,11B,521.0,Melodic Techno,2,0,3,0,0,0,0,0,0,0,1,0,0
721,127,"stutter house, lo-fi house",66,90,2,78,9,0,0,-9,E Minor,4,9A,247.0,Melodic Techno,2,15,22,0,0,0,0,0,0,0,1,0,0
722,115,"melodic techno, indie dance, melodic house, progressive house, techno, minimal techno, ",74,46,4,39,6,0,10,-10,C Major,4,8B,523.0,Melodic Techno,2,6,21,0,0,0,0,0,1,0,1,0,0
723,120,"melodic techno, melodic house, organic house",60,81,0,21,35,0,0,-8,D#/E♭ Minor,4,2A,206.0,Melodic Techno,2,13,8,0,0,0,0,0,0,0,1,0,0
725,125,"turkish hip hop, ",68,70,2,91,58,0,10,-9,D Major,4,10B,389.0,Other,3,10,1,0,0,0,0,0,0,0,0,0,0
726,124,"melodic house, melodic techno, deep house, ",71,53,5,90,11,0,10,-11,C Minor,4,5A,216.0,Melodic Techno,2,7,14,0,0,0,0,0,0,0,1,0,0
727,120,melodic techno,69,74,7,7,17,0,10,-8,F#/G♭ Minor,4,11A,208.0,Melodic Techno,2,19,2,0,0,0,0,0,0,0,0,0,0
728,130,"stutter house, house",68,93,0,3,35,0,0,-6,F Major,4,7B,201.0,Melodic Techno,2,16,19,0,0,0,0,0,0,0,1,0,0
729,135,stutter house,82,63,14,78,8,10,0,-10,A#/B♭ Minor,4,3A,158.0,Melodic Techno,2,3,10,0,0,0,0,0,0,0,1,0,0
730,125,"stutter house, house",70,88,24,70,11,0,10,-7,C♯/D♭ Minor,3,12A,134.0,Melodic Techno,2,9,4,0,0,0,0,0,0,0,1,0,0
731,123,"melodic techno, melodic house",55,57,1,60,3,0,10,-12,A#/B♭ Minor,4,3A,181.0,Melodic Techno,2,3,10,0,0,0,0,0,0,0,1,0,0
732,121,"melodic techno, melodic house",63,79,11,21,8,0,10,-10,B Minor,4,10A,228.0,Melodic Techno,2,5,0,0,0,0,0,0,0,0,1,0,0
733,124,"melodic techno, melodic house",64,72,1,75,15,0,10,-8,C♯/D♭ Major,4,3B,181.0,Melodic Techno,2,8,11,0,0,0,0,0,0,0,1,0,0
734,124,"melodic techno, melodic house, ",83,49,46,19,16,0,0,-10,D Major,4,10B,171.0,Melodic Techno,2,10,1,0,0,0,0,0,0,0,1,0,0
735,122,"melodic techno, melodic house",77,58,11,88,5,0,10,-13,C Major,4,8B,465.0,Melodic Techno,2,6,21,0,0,0,0,0,0,0,1,0,0
736,130,happy hardcore,82,98,5,87,44,0,10,-4,C♯/D♭ Major,3,3B,251.0,Other,3,8,11,0,0,0,0,0,0,0,0,0,0
738,127,"melodic techno, melodic house, techno, stutter house",61,81,1,9,3,0,10,-8,G Minor,4,6A,277.0,Melodic Techno,2,21,16,0,0,0,0,0,0,0,1,0,0
739,108,"melodic techno, melodic house, techno",80,40,4,16,17,0,10,-12,F#/G♭ Minor,4,11A,251.0,Melodic Techno,2,19,2,0,0,0,0,0,0,0,1,0,0
740,114,"melodic techno, melodic house, techno",65,71,19,34,13,0,0,-13,B Minor,4,10A,356.0,Melodic Techno,2,5,0,0,0,0,0,0,0,0,1,0,0
741,93,"downtempo, electronica, trip hop, ",51,86,1,13,64,0,70,-7,A Minor,4,8A,286.0,Other,3,1,20,0,0,0,0,0,0,0,0,0,0
742,115,"downtempo, electronica, trip hop",70,93,19,11,34,0,30,-7,A Major,4,11B,317.0,Other,3,0,3,0,0,0,0,0,0,0,0,0,0
743,121,"downtempo, electronica, trip hop, ",56,90,0,92,11,0,60,-7,G Major,4,9B,464.0,Other,3,20,23,0,0,0,0,0,0,0,0,0,0
744,122,"downtempo, electronica, trip hop",53,96,0,0,52,0,70,-5,G Major,4,9B,281.0,Other,3,20,23,0,0,0,0,0,0,0,0,0,0
746,133,lo-fi house,67,87,0,67,65,0,20,-8,G Major,4,9B,294.0,Melodic Techno,2,20,23,0,0,0,0,0,0,0,1,0,0
747,125,"electroclash, new rave, electronic rock, french house",54,91,0,87,8,0,30,-7,A Minor,4,8A,310.0,Hard Techno,0,1,20,0,0,0,1,0,0,0,1,0,0
748,128,"downtempo, electronica, trip hop",89,39,39,80,36,0,10,-11,A Minor,4,8A,302.0,Other,3,1,20,0,0,0,0,0,0,0,0,0,0
749,95,"doom metal, gothic metal, progressive rock, progressive metal",18,74,0,79,4,0,20,-8,G#/A♭ Major,4,4B,563.0,Melodic Techno,2,22,13,0,0,0,0,0,0,0,0,0,0
750,129,"downtempo, electronica, trip hop",47,94,0,27,12,10,60,-6,E Minor,4,9A,267.0,Other,3,15,22,0,0,0,0,0,0,0,0,0,0
751,128,"downtempo, electronica, trip hop",58,51,1,44,28,0,10,-10,A#/B♭ Minor,4,3A,380.0,Other,3,3,10,0,0,0,0,0,0,0,0,0,0
752,150,"downtempo, electronica, trip hop",74,52,52,85,91,0,0,-10,B Minor,4,10A,328.0,Other,3,5,0,0,0,0,0,0,0,0,0,0,0
753,110,"french house, electronic, electro, ",78,59,4,62,52,0,0,-10,A#/B♭ Minor,4,3A,337.0,Melodic Techno,2,3,10,0,0,0,0,0,0,0,1,0,0
754,120,"idm, electronica",65,74,45,59,34,0,0,-10,G Major,4,9B,246.0,Other,3,20,23,0,0,0,0,0,0,0,0,0,0
755,150,"idm, electronica",47,56,50,26,6,0,0,-10,C♯/D♭ Major,4,3B,278.0,Other,3,8,11,0,0,0,0,0,0,0,0,0,0
756,102,"downtempo, electronica, trip hop",77,62,8,23,14,0,30,-8,D Major,4,10B,226.0,Other,3,10,1,0,0,0,0,0,0,0,0,0,0
757,120,"electroclash, new rave, electronic rock, french house",69,74,0,94,25,0,10,-9,B Major,4,1B,229.0,Hard Techno,0,4,7,0,0,0,1,0,0,0,1,0,0
758,111,"idm, electronica",72,46,3,79,10,0,0,-11,B Minor,4,10A,367.0,Other,3,5,0,0,0,0,0,0,0,0,0,0,0
759,157,"downtempo, electronica, trip hop",57,52,29,95,29,0,10,-12,A#/B♭ Minor,4,3A,328.0,Other,3,3,10,0,0,0,0,0,0,0,0,0,0
760,133,"neoclassical, minimalism, ambient",46,54,92,90,35,0,10,-18,C♯/D♭ Minor,4,12A,342.0,Other,3,9,4,0,0,0,0,0,1,0,0,0,0
761,116,"downtempo, electronica, trip hop",56,86,2,19,62,0,10,-5,A#/B♭ Minor,4,3A,273.0,Other,3,3,10,0,0,0,0,0,0,0,0,0,0
762,128,"idm, electronica",74,87,3,79,93,0,10,-8,B Major,4,1B,272.0,Other,3,4,7,0,0,0,0,0,0,0,0,0,0
763,104,"downtempo, electronica, trip hop",72,81,3,83,46,0,40,-10,A#/B♭ Minor,4,3A,249.0,Other,3,3,10,0,0,0,0,0,0,0,0,0,0
764,123,"downtempo, electronica, trip hop",51,94,0,2,59,0,20,-6,C Minor,4,5A,235.0,Other,3,7,14,0,0,0,0,0,0,0,0,0,0
765,94,"organic house, downtempo, ",71,56,26,83,26,0,0,-11,F#/G♭ Minor,4,11A,408.0,Melodic Techno,2,19,2,0,0,0,0,0,0,0,1,0,0
767,91,"synthwave, french house",53,87,1,1,36,0,40,-5,A Minor,4,8A,258.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
768,110,"minimal techno, electronica, shoegaze, dream pop",72,63,2,16,55,0,20,-7,F Minor,4,4A,229.0,Other,3,17,12,0,0,0,0,0,1,0,0,0,0
769,104,"melodic techno, melodic house, afro house",69,60,6,48,41,0,10,-8,A Minor,4,8A,265.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
770,105,"synthwave, french house",58,95,8,0,40,0,10,-2,F#/G♭ Major,4,2B,289.0,Melodic Techno,2,18,9,0,0,0,0,0,0,0,1,0,0
771,112,"nu disco, electronica, space rock",66,88,1,91,82,0,0,-8,A#/B♭ Minor,4,3A,442.0,Other,3,3,10,0,0,0,0,0,0,0,0,0,0
772,120,edm,79,71,25,21,32,0,10,-6,A Minor,4,8A,255.0,Industrial/Dark,1,1,20,0,0,0,0,0,0,0,0,0,0
773,125,edm,86,48,1,11,59,0,10,-7,A Minor,4,8A,223.0,Industrial/Dark,1,1,20,0,0,0,0,0,0,0,0,0,0
774,123,edm,71,76,2,30,16,0,0,-6,C♯/D♭ Major,4,3B,246.0,Industrial/Dark,1,8,11,0,0,0,0,0,0,0,0,0,0
776,95,"electroclash, new rave, electronic rock, french house",53,85,1,83,14,0,0,-7,C Major,4,8B,207.0,Hard Techno,0,6,21,0,0,0,1,0,0,0,1,0,0
778,118,"melodic techno, melodic house, indie dance, ",72,48,8,50,18,0,0,-9,C♯/D♭ Minor,4,12A,377.0,Melodic Techno,2,9,4,0,0,0,0,0,0,0,1,0,0
779,116,"melodic techno, melodic house, techno",98,38,6,64,45,20,10,-10,A Minor,4,8A,437.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
780,108,"organic house, downtempo",76,51,63,63,19,0,10,-12,A Minor,4,8A,235.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
781,120,melodic techno,75,88,0,13,79,0,0,-9,A Minor,4,8A,372.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,0,0,0
782,120,"psytrance, trance, ",72,74,13,4,24,10,30,-6,A Minor,4,8A,207.0,Trance,4,1,20,0,0,0,0,0,0,1,0,0,0
783,123,"downtempo, electronica, trip hop, norwegian pop, art pop",55,89,1,25,32,0,0,-5,F#/G♭ Minor,4,11A,294.0,Other,3,19,2,0,0,0,0,0,0,0,0,0,0
784,113,"electroclash, alternative dance, synthpop",51,73,1,8,6,0,10,-8,B Major,4,1B,223.0,Other,3,4,7,0,0,0,0,0,0,0,0,0,0
786,120,deep house,81,54,3,16,58,0,10,-7,A Minor,4,8A,372.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
787,125,"melodic techno, melodic house, progressive house",36,76,1,0,4,0,20,-8,G Major,4,9B,209.0,Melodic Techno,2,20,23,0,0,0,0,0,0,0,1,0,0
788,122,"trip hop, downtempo, minimal techno",84,79,17,81,33,0,10,-10,B Minor,4,10A,461.0,Other,3,5,0,0,0,0,0,0,1,0,0,0,0
789,122,"minimal techno, melodic house, melodic techno, electronica, dark ambient",60,82,0,6,40,0,30,-9,C♯/D♭ Major,4,3B,202.0,Melodic Techno,2,8,11,0,0,0,0,0,1,0,1,0,1
790,124,minimal techno,70,47,2,58,17,0,10,-9,G Minor,4,6A,516.0,Other,3,21,16,0,0,0,0,0,1,0,0,0,0
791,127,trip hop,71,70,7,2,25,0,20,-7,F Minor,4,4A,283.0,Other,3,17,12,0,0,0,0,0,0,0,0,0,0
792,115,"minimal techno, ",76,28,24,73,44,0,20,-12,C Minor,4,5A,324.0,Other,3,7,14,0,0,0,0,0,1,0,0,0,0
793,120,"melodic house, melodic techno, deep house",67,57,1,19,43,0,10,-12,F Minor,4,4A,206.0,Melodic Techno,2,17,12,0,0,0,0,0,0,0,1,0,0
794,115,"melodic techno, minimal techno, electro, ",81,49,15,19,20,0,10,-11,D#/E♭ Minor,4,2A,212.0,Melodic Techno,2,13,8,0,0,0,0,0,1,0,0,0,0
795,122,"downtempo, electronica, trip hop, norwegian pop, melodic house, deep house, progressive house",66,74,0,87,54,0,0,-8,G#/A♭ Minor,4,1A,271.0,Melodic Techno,2,23,6,0,0,0,0,0,0,0,1,0,0
796,123,"melodic techno, melodic house, techno",72,57,4,5,21,0,0,-11,A Minor,4,8A,314.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
798,111,"downtempo, electronica, trip hop, ",46,39,75,98,30,0,60,-15,F Minor,4,4A,343.0,Other,3,17,12,0,0,0,0,0,0,0,0,0,0
800,138,"downtempo, electronica, trip hop, techno",71,95,19,89,7,0,0,-9,B Minor,4,10A,385.0,Other,3,5,0,0,0,0,0,0,0,0,0,0,0
802,142,"europop, eurodance",63,98,0,0,49,0,30,-5,G#/A♭ Major,4,4B,197.0,Other,3,22,13,0,0,0,0,0,0,0,0,0,0
803,132,"europop, eurodance, ",62,98,15,0,68,0,10,-7,A Minor,4,8A,214.0,Other,3,1,20,0,0,0,0,0,0,0,0,0,0
804,120,"melodic house, ",58,55,56,85,7,0,10,-13,A Minor,4,8A,252.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
806,115,"melodic techno, minimal techno, techno, deep house, melodic house",77,65,2,58,4,0,10,-10,G Major,4,9B,572.0,Melodic Techno,2,20,23,0,0,0,0,0,1,0,1,0,0
807,120,"neofolk, doom metal",53,70,12,79,12,0,10,-11,E Minor,4,9A,232.0,Other,3,15,22,0,0,0,0,0,0,0,0,0,0
808,84,trip hop,73,46,18,71,4,0,0,-13,B Minor,4,10A,253.0,Other,3,5,0,0,0,0,0,0,0,0,0,0,0
809,120,"trip hop, downtempo, ",57,56,0,31,10,0,10,-10,B Major,4,1B,354.0,Other,3,4,7,0,0,0,0,0,0,0,0,0,0
810,118,"nu disco, indie dance, french house, chillwave, melodic house",76,71,0,8,12,0,20,-7,A Major,4,11B,348.0,Melodic Techno,2,0,3,0,0,0,0,0,0,0,1,0,0
811,114,"downtempo, electronica, trip hop, norwegian pop, art pop",56,64,0,65,19,0,30,-8,C Minor,4,5A,371.0,Other,3,7,14,0,0,0,0,0,0,0,0,0,0
812,120,"french pop, french house",80,69,32,0,16,20,10,-9,G#/A♭ Minor,4,1A,284.0,Melodic Techno,2,23,6,0,0,0,0,0,0,0,1,0,0
813,130,"art pop, witch house",62,78,16,0,7,0,10,-7,C♯/D♭ Major,4,3B,252.0,Melodic Techno,2,8,11,0,0,0,0,0,0,0,1,0,0
814,125,"indie folk, minimal techno, melodic techno, melodic house",62,55,1,6,13,0,10,-11,F#/G♭ Minor,4,11A,485.0,Melodic Techno,2,19,2,0,0,0,0,0,1,0,1,0,0
815,113,"cold wave, darkwave",55,48,31,80,5,0,0,-12,D Minor,4,7A,253.0,Other,3,11,18,0,0,0,0,0,0,0,0,0,1
818,129,trip hop,54,78,0,21,9,0,30,-7,F#/G♭ Minor,4,11A,271.0,Other,3,19,2,0,0,0,0,0,0,0,0,0,0
819,124,"trip hop, downtempo, melodic techno, melodic house",64,66,2,79,5,0,10,-11,A Major,4,11B,236.0,Melodic Techno,2,0,3,0,0,0,0,0,0,0,1,0,0
820,100,"cold wave, hi-nrg, synthpop",55,80,1,4,22,0,0,-6,G Major,4,9B,242.0,Other,3,20,23,0,0,0,0,0,0,0,0,0,0
824,127,"electroclash, ebm",60,69,0,0,45,0,0,-8,F Minor,4,4A,327.0,Other,3,17,12,0,0,0,0,0,0,0,0,0,0
825,124,"dub techno, ",57,63,16,1,42,40,10,-10,E Major,4,12B,278.0,Other,3,14,5,0,0,0,0,0,0,0,0,0,0
826,121,"afro house, latin house",66,65,1,85,29,0,0,-8,A Minor,4,8A,532.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
827,120,"minimal techno, electronica, ",78,63,4,85,31,0,10,-8,A Minor,4,8A,483.0,Other,3,1,20,0,0,0,0,0,1,0,0,0,0
829,116,"electro swing, swing music",69,52,17,79,10,0,0,-10,G#/A♭ Minor,4,1A,304.0,Other,3,23,6,0,0,0,0,0,0,0,0,0,0
830,120,alternative r&b,72,39,20,9,18,0,0,-10,F Minor,3,4A,339.0,Other,3,17,12,0,0,0,0,0,0,0,0,0,0
831,110,"synthwave, french indie pop, variété française, french pop",70,48,33,91,14,0,10,-10,F Minor,4,4A,285.0,Melodic Techno,2,17,12,0,0,0,0,0,0,0,0,0,0
832,120,"indie dance, nu disco",74,54,21,80,55,0,10,-9,G#/A♭ Major,4,4B,368.0,Melodic Techno,2,22,13,0,0,0,0,0,0,0,0,0,0
834,0,"french house, french indie pop",0,61,14,63,0,0,0,-9,G#/A♭ Major,0,4B,204.0,Melodic Techno,2,22,13,0,0,0,0,0,0,0,1,0,0
835,100,"french house, french indie pop, ",50,54,0,44,9,0,10,-10,G#/A♭ Major,4,4B,240.0,Melodic Techno,2,22,13,0,0,0,0,0,0,0,1,0,0
836,92,"synthwave, french house, ",61,54,4,0,56,0,0,-7,A Minor,4,8A,198.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
838,123,"downtempo, electronica, trip hop, melodic techno, melodic house, techno, minimal techno",67,68,5,62,6,0,0,-9,A#/B♭ Minor,4,3A,191.0,Melodic Techno,2,3,10,0,0,0,0,0,1,0,1,0,0
839,216,"electroclash, new rave, electronic rock, french house",40,81,0,74,25,0,30,-7,C♯/D♭ Major,4,3B,171.0,Hard Techno,0,8,11,0,0,0,1,0,0,0,1,0,0
840,125,"downtempo, electronica, trip hop, melodic techno, melodic house, techno",66,96,3,64,9,0,20,-5,A Minor,4,8A,237.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
841,120,"downtempo, electronica, trip hop, norwegian pop, melodic techno, melodic house, techno, progressive house",67,80,0,57,8,0,0,-6,B Minor,4,10A,344.0,Melodic Techno,2,5,0,0,0,0,0,0,0,0,1,0,0
842,125,"downtempo, electronica, trip hop, melodic techno, techno, minimal techno, tech house",60,81,1,84,21,0,10,-11,B Major,3,1B,390.0,Melodic Techno,2,4,7,0,0,0,0,0,1,0,1,0,0
843,100,"french house, electronic, electro",88,48,44,72,38,10,0,-13,A Minor,4,8A,232.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
844,124,"krautrock, neue deutsche welle, synthpop, electronic, new wave, electro",73,89,0,91,61,0,10,-8,A Minor,4,8A,412.0,Other,3,1,20,0,0,0,0,0,0,0,0,0,0
845,131,"psytrance, downtempo",54,56,3,0,17,0,10,-8,A Minor,4,8A,285.0,Trance,4,1,20,0,0,0,0,0,0,1,0,0,0
846,168,"psytrance, downtempo",54,45,5,49,25,0,10,-11,C♯/D♭ Minor,4,12A,449.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
847,128,"edm, progressive house, dubstep, drum and bass",62,62,0,6,52,10,20,-7,G#/A♭ Major,4,4B,328.0,Melodic Techno,2,22,13,0,0,0,0,0,0,0,1,1,0
848,125,"synthpop, new wave, minimal techno",91,54,1,0,9,0,0,-6,D Major,4,10B,482.0,Other,3,10,1,0,0,0,0,0,1,0,0,0,0
849,130,"downtempo, electronica, trip hop, techno, minimal techno, acid techno, tekno",68,92,4,84,12,0,10,-8,F Major,4,7B,483.0,Hard Techno,0,16,19,1,1,0,0,0,1,0,0,0,0
851,120,"electroclash, new rave, electronic rock, french house, ",56,92,0,28,7,0,20,-8,C Major,4,8B,219.0,Hard Techno,0,6,21,0,0,0,1,0,0,0,1,0,0
852,123,"melodic house, melodic techno, progressive house, brazilian bass, electronic, electro",61,90,0,65,15,0,20,-6,A#/B♭ Major,4,6B,233.0,Melodic Techno,2,2,17,0,0,0,0,0,0,0,1,1,0
853,126,"electroclash, french house, electro, electronica",67,85,0,70,58,0,0,-6,A#/B♭ Minor,4,3A,307.0,Melodic Techno,2,3,10,0,0,0,0,0,0,0,1,0,0
854,122,"melodic house, melodic techno",59,76,2,84,39,0,10,-9,F#/G♭ Major,4,2B,214.0,Melodic Techno,2,18,9,0,0,0,0,0,0,0,1,0,0
856,117,"art pop, electropop",74,83,9,1,88,0,30,-6,D#/E♭ Minor,4,2A,309.0,Other,3,13,8,0,0,0,0,0,0,0,0,0,0
857,102,"downtempo, electronica",74,38,40,90,11,0,10,-14,G Major,4,9B,342.0,Other,3,20,23,0,0,0,0,0,0,0,0,0,0
858,114,"trip hop, downtempo, acid jazz",59,84,4,21,70,0,60,-8,G Major,4,9B,308.0,Other,3,20,23,0,1,0,0,0,0,0,0,0,0
859,77,"trip hop, downtempo, ",62,42,2,50,22,0,10,-9,B Minor,4,10A,330.0,Other,3,5,0,0,0,0,0,0,0,0,0,0,0
860,107,"trip hop, downtempo, roots reggae, dub, reggae, rocksteady, lovers rock, ragga",71,31,2,81,7,0,0,-11,G Major,4,9B,379.0,Other,3,20,23,0,0,0,0,0,0,0,0,0,0
861,115,"melodic techno, minimal techno, techno, electro, melodic house, deep house, trip hop, downtempo",54,82,0,92,26,0,10,-9,G Major,4,9B,203.0,Melodic Techno,2,20,23,0,0,0,0,0,1,0,1,0,0
862,112,"downtempo, electronica, trip hop, norwegian pop, art pop, melodic techno, minimal techno, techno, electro, melodic house",63,80,1,36,18,0,0,-8,G Minor,4,6A,316.0,Melodic Techno,2,21,16,0,0,0,0,0,1,0,1,0,0
863,79,"downtempo, electronica, trip hop",45,78,0,91,74,0,30,-8,A Minor,4,8A,299.0,Other,3,1,20,0,0,0,0,0,0,0,0,0,0
864,121,"downtempo, electronica, trip hop",51,90,12,0,8,0,10,-5,A Minor,4,8A,268.0,Other,3,1,20,0,0,0,0,0,0,0,0,0,0
865,91,"downtempo, electronica, trip hop",70,42,90,84,41,0,10,-10,A#/B♭ Minor,4,3A,192.0,Other,3,3,10,0,0,0,0,0,0,0,0,0,0
866,105,"downtempo, electronica, trip hop",47,81,0,30,40,0,10,-8,D Minor,4,7A,280.0,Other,3,11,18,0,0,0,0,0,0,0,0,0,0
867,124,"downtempo, electronica, trip hop, ",62,67,0,0,78,0,0,-5,F Minor,4,4A,306.0,Other,3,17,12,0,0,0,0,0,0,0,0,0,0
868,132,"downtempo, electronica, trip hop, norwegian pop, art pop",53,86,0,1,54,0,10,-6,G Minor,4,6A,220.0,Other,3,21,16,0,0,0,0,0,0,0,0,0,0
869,109,"downtempo, electronica, trip hop, norwegian pop, art pop",20,42,34,1,9,0,30,-11,F Minor,4,4A,339.0,Other,3,17,12,0,0,0,0,0,0,0,0,0,0
870,121,"downtempo, electronica, trip hop, norwegian pop, art pop",62,92,0,26,91,0,0,-1,F#/G♭ Major,4,2B,214.0,Other,3,18,9,0,0,0,0,0,0,0,0,0,0
871,114,"downtempo, electronica, trip hop, ",61,92,0,62,38,0,20,-5,A Minor,4,8A,304.0,Other,3,1,20,0,0,0,0,0,0,0,0,0,0
872,153,"downtempo, electronica, trip hop, ",61,77,1,5,57,0,30,-6,G#/A♭ Major,4,4B,242.0,Other,3,22,13,0,0,0,0,0,0,0,0,0,0
873,122,"downtempo, electronica, trip hop, ",80,62,0,77,11,0,20,-7,D Minor,4,7A,464.0,Other,3,11,18,0,0,0,0,0,0,0,0,0,0
876,122,"deep house, stutter house, bassline",67,60,37,37,19,0,0,-11,G Minor,4,6A,165.0,Melodic Techno,2,21,16,0,0,0,0,0,0,0,1,1,0
879,125,"downtempo, electronica, trip hop, norwegian pop, art pop, melodic techno, melodic house, techno",66,80,2,76,24,0,10,-7,A#/B♭ Minor,4,3A,364.0,Melodic Techno,2,3,10,0,0,0,0,0,0,0,1,0,0
880,120,"minimal techno, melodic techno",64,73,0,43,67,0,0,-9,E Minor,4,9A,263.0,Melodic Techno,2,15,22,0,0,0,0,0,1,0,0,0,0
884,114,"downtempo, electronica",82,25,8,32,16,0,10,-12,C♯/D♭ Minor,4,12A,317.0,Other,3,9,4,0,0,0,0,0,0,0,0,0,0
885,105,"trip hop, downtempo, acid jazz, nu jazz",68,59,27,78,37,0,0,-8,E Minor,4,9A,243.0,Other,3,15,22,0,1,0,0,0,0,0,0,0,0
886,138,"darkwave, cold wave, post-punk, deathrock",71,77,51,85,28,0,10,-8,G#/A♭ Major,4,4B,231.0,Other,3,22,13,0,0,0,0,0,0,0,0,0,1
887,123,melodic techno,55,71,28,44,7,0,10,-10,A Minor,4,8A,150.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,0,0,0
888,125,"melodic techno, minimal techno, techno, electro, melodic house",67,62,0,82,43,0,0,-9,G#/A♭ Minor,4,1A,332.0,Melodic Techno,2,23,6,0,0,0,0,0,1,0,1,0,0
889,124,bass house,78,58,11,73,33,0,10,-9,B Major,4,1B,158.0,Melodic Techno,2,4,7,0,0,0,0,0,0,0,1,1,0
890,121,"melodic house, melodic techno, tropical house, progressive house",60,91,3,42,31,0,40,-7,G#/A♭ Minor,4,1A,192.0,Melodic Techno,2,23,6,0,0,0,0,0,0,0,1,0,0
891,144,"synthpop, new wave",49,89,1,0,14,0,10,-6,F Minor,4,4A,295.0,Other,3,17,12,0,0,0,0,0,0,0,0,0,0
893,122,"melodic techno, melodic house, techno, stutter house",62,64,17,48,10,0,10,-12,E Minor,4,9A,287.0,Melodic Techno,2,15,22,0,0,0,0,0,0,0,1,0,0
894,121,"melodic house, melodic techno, progressive house, deep house",74,43,28,91,41,0,10,-15,G#/A♭ Minor,4,1A,161.0,Melodic Techno,2,23,6,0,0,0,0,0,0,0,1,0,0
896,122,"melodic techno, melodic house, techno, progressive house, deep house",61,74,40,75,4,0,10,-11,D Major,4,10B,318.0,Melodic Techno,2,10,1,0,0,0,0,0,0,0,1,0,0
897,122,"idm, electronica, afro house, melodic house, house",65,78,0,82,13,0,10,-11,E Minor,4,9A,371.0,Melodic Techno,2,15,22,0,0,0,0,0,0,0,1,0,0
898,120,stutter house,76,94,59,76,4,0,10,-6,A Minor,4,8A,140.0,Melodic Techno,2,1,20,0,0,0,0,0,0,0,1,0,0
905,122,"melodic house, melodic techno, deep house, ",74,55,13,87,18,0,10,-11,D Minor,4,7A,199.0,Melodic Techno,2,11,18,0,0,0,0,0,0,0,1,0,0
906,93,"downtempo, electronica, trip hop, ",59,71,34,73,19,0,10,-10,A Minor,4,8A,597.0,Other,3,1,20,0,0,0,0,0,0,0,0,0,0
907,123,"nu disco, deep house, disco house, trip hop",72,84,48,76,30,0,10,-7,B Minor,4,10A,220.0,Melodic Techno,2,5,0,0,0,0,0,0,0,0,1,0,0
908,125,"trip hop, ",63,55,60,95,19,0,10,-10,C Minor,4,5A,179.0,Other,3,7,14,0,0,0,0,0,0,0,0,0,0
910,126,"melodic techno, techno, minimal techno, tech house, dream pop",66,73,0,88,78,0,0,-5,B Minor,4,10A,298.0,Melodic Techno,2,5,0,0,0,0,0,0,1,0,1,0,0
912,121,minimal techno,56,72,6,75,23,0,0,-8,B Minor,4,10A,182.0,Other,3,5,0,0,0,0,0,0,1,0,0,0,0
914,125,"melodic house, melodic techno, minimal techno",77,31,85,83,36,0,10,-16,G Major,4,9B,219.0,Melodic Techno,2,20,23,0,0,0,0,0,1,0,1,0,0
915,123,"melodic techno, minimal techno, techno, electro, melodic house",72,53,1,74,27,0,0,-9,F#/G♭ Major,4,2B,444.0,Melodic Techno,2,18,9,0,0,0,0,0,1,0,1,0,0
916,136,"melodic techno, techno, acid techno, melodic house",53,90,5,91,6,0,10,-9,G#/A♭ Minor,3,1A,388.0,Hard Techno,0,23,6,0,1,0,0,0,0,0,1,0,0
917,95,"downtempo, electronica, trip hop, norwegian pop, art pop",62,74,0,22,21,0,60,-6,G#/A♭ Major,4,4B,373.0,Other,3,22,13,0,0,0,0,0,0,0,0,0,0
919,120,"melodic techno, melodic house, techno, progressive house",77,73,30,45,46,0,10,-9,B Minor,4,10A,405.0,Melodic Techno,2,5,0,0,0,0,0,0,0,0,1,0,0
